video_id,expected_category_id
VwAnsAUYnw4,10
VwIXMm0a_t0,17
VxWhgFU7nWE,26
Vxww9Ap3DdM,24
VygnE7XlWJc,20
W-FxnLAnlGg,17
W-KEuvd3S-Q,24
W0Anp0wmXek,19
W187SzNVGvc,10
W3FH1scDhfA,28
W4CB5SeBGkI,24
W5eoXXO9a4U,25
W60dqZCEpiY,10
W7SZmMW6Ow0,24
W7Vf8NiqSu8,24
W7a8qyJ5W74,23
W7oeROkyPgs,22
W86cTIoMv2U,24
W8_T7MMywcs,24
W8mkksk1Ouc,22
W8vXDp7NuFs,24
WACO9TqZEh0,24
WAX8tyQnTpU,26
WArjc_PF2b4,25
WAuSHwVwvzk,10
WAwRrtH-4Lg,23
WB8ozD7l02w,20
WBxwX1myxqc,17
WCKG9J1d5iE,25
WD6ZMcLxCO0,17
WG8JK-cPu-g,24
WHzTLDP4o_Q,1
WIV3xNz8NoM,24
WIkBvAmXyGU,24
WIp-QvvbsEw,27
WKPIEWcGoVo,23
WKcYTvyoidw,25
WKdt-UxuPxM,28
WKfVxoPO_Qc,25
WKrnYjpmcpE,23
WLagbArQsuE,10
WLeUt-jBE4Y,23
WMefea9aYNA,25
WMs3NOW1TDs,24
WOAvDQNNaCA,10
WOUZxG1JcGI,25
WOndRFZkeh4,15
WPZfIKy7LWo,23
WPkIJ5qlEhU,26
WQd6x4KmVhA,10
WR7cc5t7tv8,1
WS7f5xpGYn8,10
WTyNJOXycQk,15
WUFpGGe8U_E,10
WXTNngJsBrI,24
WX_0qCyFaeM,10
WXyLdg4mJxo,10
WXzA0pfvO6w,17
WY_l86QcMmA,24
WYgBU1U8h8E,22
WZEFya56qPw,10
W_pH4u5-NhE,23
WapBwuNtUzQ,24
WbOuZDPU7iI,26
WbQUT3vNUtE,22
WbYqfpnw7sE,22
WbgIREVg2JU,26
WdOGSNQP9b4,24
Wd_idMpg_qQ,10
WeOwqu6gOPs,22
WemDKlmMAIs,1
Wen6VQS6NG4,28
WeyLEe1T0yo,25
WfPu9Jrcpuk,10
Wff1pf2EdS4,10
Wfoy_OvNDvw,28
Wg-HTE1WbeI,24
Wh1L0rOaa88,17
WhJIUtMK1tU,24
WiQeLGqBfcs,17
Wjq7x2d_s1w,10
Wk6Z7HLpx8s,25
WkZVm_o3Sy4,10
WknsomB28mE,26
WkzmaFnPKOs,1
Wl7V4LwkfQE,28
Wl9NFbqbwEw,22
WlZu4RmD_oU,10
Wm8QlNCk-wg,28
WmNGq56WMLE,25
WmQR7X9SdeU,24
WmYCUljsrDg,24
WnMv6-XTROY,24
Wo5XO8Y8lzE,1
WoFqmF9GHWg,24
WpTjFhA09kQ,22
Wpm07-BGJnE,10
Wpr2WvQn-kg,24
WqMOHepSpkU,17
WrcwcMIYpQg,27
WsEpPETBbeA,22
WtE011iVx1Q,10
Wv0MKHbtcQQ,24
WvV5TbJc9tQ,10
WwyqQ-o6zHA,1
Wwyxaow1wWg,24
WxAxIy1DzXE,20
WyWqEFeKX2E,10
WyZz9muaKFc,26
WyuPSLj_6aw,10
Wz_YwUpNOcw,10
Wzq4qbNRFrw,23
Wzvr_rtI82w,28
X-5yy4ETxlQ,24
X-QSZhh_YWg,27
X-eRc9PF3TU,24
X-zPrXJpiAw,1
X1VzzNbfPaM,10
X212iTIMfYU,26
X26e3rK5SSM,10
X2BfTXIwABo,2
X3gKYTc6lbw,23
X3o3Vol7a1o,17
X41ArlJVNYc,23
X4Ul5vTJ-uk,26
X58fcXjR-pg,24
X5DWRXTOUD0,26
X5YJU6_Mfpg,24
X6NyvN4ZTik,17
X6SaVOLRcF4,10
X6h2BE8-w0M,23
X6iJ0hPpGec,2
X7flefV8tec,24
X8XHLakfV5U,1
X8sSXU-J8fI,10
X9Gc_g638C8,24
X9Qh8vsSE-c,24
X9QiHlEC22U,1
X9VlCV1ZflQ,10
X9fHoWLf1w0,24
XAcjj16GMR4,23
XAzqBDFs418,10
XB3_v3sxq98,22
XCrJ3NflOpE,28
XCz66YlNbPQ,19
XGd1dq1BatM,10
XHkAjUVoQME,22
XI1tgzimsRc,22
XIZmIl9SsXk,22
XIxZLrruFpg,24
XJiCE88hOmM,24
XKQa1vx-oNY,10
XKSHDDBAd1w,17
XKl8Wg25DrM,24
XMAMyhK-CHg,17
XMdBA8KkQiY,26
XOxB-WE3R7U,23
XP32nDUMYS8,10
XPVxL-YUOwk,1
XPrHD-7jjUs,25
XQ0sKCp_NZA,24
XQSvN2Wd5MQ,24
XQmI7hTE4Jw,1
XSP5yHZN1I4,22
XSg9Xc3ie_A,26
XT3gEidTKAc,24
XTTf2fmh_QM,10
XUIwpXq_jBo,26
XUjY0p_kLJg,25
XUqRem0W8L8,10
XVKg8uPSb5s,25
XWrB4qOF_UA,26
XY5OYFc1tzU,23
XY8QQmFswmA,20
XYfulkXyDHU,24
XYl_Zr8nvBo,10
XZ-IYxacK3I,10
XZNUgzO9xJA,24
XZo5o1Y0h9o,27
X_tYrnv_o6A,27
X_vVMmvjEts,24
XaKDp3ijSx0,23
XbDKZMy-HEg,22
XblV5A1PlDo,10
XbuQAbG2AZ0,24
XbxRqlHtKUE,15
Xc4xYacTu-E,24
Xc675sarBYc,15
XcSMdhfKga4,24
XcUiOyKclOI,10
XcdLVKYsHHU,10
XcqS9okipTU,28
XdE5Psqh57I,22
XdNOI-q70q4,24
XeLIvgsYdFI,24
Xg_4tbLnIOc,10
XgbFJUpbk8A,24
XiHiW4N7-bo,1
XiIShINrftE,10
XisRqF3ympA,26
XkGTE4WMMko,26
XkVwqEdYlNA,24
Xk_2NB0RIaA,1
Xk_Gv89jzas,2
Xl38SuxyrgM,17
XltvwqBZIPc,19
XmNm5e3AAjY,10
Xo8FPXlI3CU,10
XoAf_I3ULwE,25
Xpv-sEKl1B4,26
Xpw0ts8RTfk,24
Xqy62kBAiLk,24
Xr2rgT9uEnA,20
XrDlDj9DfZs,24
XrvedhkDN5A,22
XsVy4ImgM0o,10
XspEs1x9cPU,25
XthLQZWIshQ,1
XtlLI_pBC3s,23
XtqJd4-VX94,17
XvHSlHhh1gk,24
XvHgyZYz2LY,26
XvondF0gfro,24
XwDTzD75fT4,10
Xx1tK0RyZxs,24
XxBr02E3C0k,23
XxvQIaCJ9Xw,1
Xyb1fsPG-Xk,25
XymR5UCxSfA,24
Xz3GEsF-VKA,24
Xz66QlXXYyw,20
XzvHSMEBFjE,17
XzzQL96yAwE,23
Y-R3QdTGeLg,17
Y-iFgDK_D5s,15
Y0D0s9eIKuw,24
Y0KgYB3wIGo,24
Y0MjGxKe888,10
Y1GgsGcuk7U,15
Y1IMfvF8aQ0,10
Y1n8F4uClUU,2
Y2-JjnW3w2g,24
Y26pMy4jf8U,24
Y3TmKEeBUMM,24
Y3UA5Qf1pt8,17
Y4357OXULfc,24
Y4lhAHTzbRE,17
Y5MqpKlKiSM,24
Y5Zu1P4Hg3E,24
Y62ExbHI4Yk,27
Y6eKxjMA9ek,24
Y6sVQu-6uL0,22
Y6zucdAzNi4,24
Y7u45kMINgE,17
Y8JGfi4MJ8k,10
Y99Wj-NStok,20
Y9PYlF43i3g,24
Y9nDagqKL7Q,1
YA9DiShszX8,24
YBgabneSziQ,10
YBpdL9hSac4,1
YEGhKwpEKEw,26
YF6xzqOfCD8,27
YF8415hDtEg,17
YFHHGETsxkE,1
YGOesyoKLI4,17
YGXiVHTy0JE,10
YHDbsyyjld0,15
YHTnun3zpNk,24
YHdOh90kGHQ,24
YI3tsmFsrOg,27
YInRqgNMLBc,17
YJ1aeCE6pd4,22
YJ25apqV-C8,24
YJcergNiMDQ,20
YKKE-LX5FPE,24
YKWGQyz-oLw,24
YKkp4jZlIfQ,24
YL9sNrOlK-I,17
YML2DM0K8DQ,10
YMw28iNfXAs,1
YNpCXG66_PA,15
YOrIZowHR5I,26
YOxo2IUFnr4,24
YPHDFdk_BW8,24
YQ1cEC6FZRg,26
YQJmvXamKYg,25
YR5qurEje5Y,26
YRRczTwopgA,1
YS2y_12IWlA,28
YSVLsQ6VBdM,24
YVfyYrEmzgM,27
YWVylysTNIA,15
YXNeKeROiXA,25
YXTzMOmmEfE,10
YYLzss58CLs,25
YZ1UN5gvLjQ,24
YZrtSdRS3cs,10
Y_BgapvcZO0,20
Y_VQkw9MJA4,24
Ya_trIAWIXA,22
Yb2YuC7UbwI,27
YbHdBoHMxK4,10
YbQ-NgaCntk,24
YcCrw6d3UX4,25
Ye4z35i1b2Q,26
Yedbkvwm2rY,24
YemaMEMB8zc,26
YfOHh5mt9SM,24
YfWSMMPnTiI,24
Yg83DR3qIPM,1
Yg8jdBLTtfo,24
YgZiM_prrgo,22
Yhea380bYp0,10
YiEFcURJ67U,24
YiSsAjNtsFc,24
Yiq8YjQC6Rw,24
YjBB89qsupM,10
Yjf5scyjifU,24
YkG4Yvwucxo,26
YkLzdHTv3G0,23
YkfsQKs659k,26
YlpXoQEqBWI,28
YlvCVbfS9M0,10
Ymt4lpzv62g,24
Yp5R84V1bDU,24
YpUDblEURdY,26
YpnV0M6XTc8,23
Yq4_YocuVeg,24
YqC5loCFMtk,26
YqH4eWR7jDQ,27
YrVTJd6mvpE,24
YrlVffqU7sY,25
YsXK7vGLoTA,10
Ysh3Z_rOa_U,23
YskVs5VyqHk,24
YsufMtUOXtI,23
YtKap-E0OGM,10
YtbArdw9oHc,25
YuAA5DEXbG4,24
YvEGAcgpwqQ,23
Yv_rod8-Ma0,20
YvcIeSfaB3c,24
YvfYK0EEhK4,23
YvjhDjUbFyU,24
Yxv5EY-JwmU,24
YyGq2vjv7Qs,24
YynKelHGhNc,10
YypPLpuPJZU,23
YywJykbEllU,10
YzTWzK2Ke5Q,10
Yz_VzJ4_OOo,24
Yzk7ZhWPPfo,25
Yzx_tSlifIw,24
Z-dLdCXhapc,22
Z00-9MhEw5o,23
Z0JupszeKIo,25
Z0vLiQLpsc8,23
Z1rZAT2GtmI,23
Z2Y8jGrkrDc,23
Z2ttpo7c95s,25
Z35ALmnFo9A,10
Z3OZyb2iWqQ,24
Z48OG9917mg,23
Z4b6BPaO944,10
Z4qNw1dPuNI,22
Z5UcSC2lWQ0,22
Z5ze4CUAkE8,10
Z61wL27eDRw,28
Z7-R881j6UY,26
Z7GkGeZrb2Y,28
Z8qKEQhBdAg,26
Z9Mscw3O2XA,25
Z9cB0TjfIkM,1
ZAD3JJvMWjA,24
ZAO9WjsFcaI,20
ZAQs-ctOqXQ,23
ZAzk_L70t1s,24
ZB7_1CoKntI,23
ZBM7DYktEyo,1
ZBXZojt6dpM,27
ZCEgDAYzyRw,23
ZCNyOsPh2ng,24
ZCPwpcurYns,24
ZDMgHk2DjoQ,22
ZDk03lHV47Q,26
ZEWi-0Q_bpg,17
ZEkImgh--PE,10
ZEqWh6fl_sA,25
ZFwylDNpgFc,20
ZGmmiuiVEnU,24
ZHBYGpAlNog,10
ZHbT3LWwsQ0,1
ZIbI0ekrrZU,17
ZJDMWVZta3M,1
ZJkc_C5-Cd8,24
ZKSeQmgg40Q,26
ZKUerb6IH4Y,26
ZKWDCyVbnoM,1
ZKZwrlNHMkk,22
ZKw1m2yr6Wk,24
ZLFak6N04GY,10
ZLgE9FBOtTY,24
ZO4CMPCmFDE,24
ZOBvRs4btvE,10
ZP57Kn9eAAQ,27
ZPgh9uKSva8,22
ZQ-YX-5bAs0,24
ZQ8ir66M5XU,24
ZQcaYYHqrUY,23
ZR47jsUqUzo,24
ZT0CCaKDxjg,23
ZTwOsL-pVzU,26
ZUSPD9zOyJs,22
ZUV53Nn3PhA,28
ZWAkzvL5Ho4,24
ZWGh7si0Y50,24
ZWMp9BpWODk,20
ZWllUdFLzXU,17
ZWqClKiz4_I,23
ZXEmAGAV8kA,2
ZYCDNf1a-kY,24
ZYKUXMAou3Q,29
ZYXIAzqOgoY,26
ZZIq3bSOD_g,17
Zb0wnYnrMHg,28
Zb1ShTFP198,24
ZbB4SYJNuTo,10
ZcCp7488puc,10
ZcTZJiBTCXA,10
ZdtobM01EHM,10
ZeGNvhAsUW8,10
ZfHiw_LFNGw,24
Zfpf5dnYA4Q,28
Zg165-mZ7x8,10
Zh4c5IrllBg,1
ZhEz1cvC1rc,20
ZhSk8mPSWCg,24
ZhtQAeRH8XE,1
Zi9MkiQzl20,24
Zjp0mdMeIPU,10
ZkPSbp3zTfo,24
ZlPgrJFMFYY,24
ZnHW63aXXB8,24
ZnQGzfrEpsc,24
ZnkiHQLI0w0,26
ZnvGy6pcGxs,17
Zo9rgbn0SMs,1
ZoMB_4a7LOY,25
ZoYVZmKSYFg,15
Zo_mpwmashg,23
ZpMNJbt3QDE,10
ZpS-w6BxN-U,23
Zq5ESvmKagc,10
ZqOtqz8bSDk,24
Zqh2DS7oIbU,20
ZrP0Mqj9U_c,27
ZsN1V9Hjfvg,24
ZsT3m5jdjr8,24
ZsvViZgVXL8,24
Zt803kKQ41k,23
ZtiCq8S0hq4,22
Zukh-0csKPc,22
ZurW-Uc6Lc0,26
Zv7mc3TygO4,24
ZvdPvq4dX78,24
ZvdTNDMru78,25
Zvg6b6q1s-Y,17
ZwIuff3270M,26
ZwoDYJWWXW0,10
Zx7p_tmWlq0,25
ZxD3o-9H1lY,25
Zxag9p-63RU,24
Zxj4WT40yLM,23
Zy6nbhUW_5E,26
ZzGqFF1IXgc,22
ZzO8VAOJs4U,24
ZzO9skEYqwY,28
ZzZ-BsiSamk,17
Zz_JEN74evU,10
ZzefeQ0v5wg,28
Zzi4EQKBbOY,27
_-aDHxoblr4,27
_0Wz8e4W-oE,23
_0ovuLsnU1A,24
_0p3gPzPGNs,22
_1LdMWlNYS4,28
_1mIPOYZzfo,24
_2v5kMaGCNI,17
_3rb5IKvkUw,24
_4LsQ_kdLh0,10
_4_V7ZGCYDE,15
_5d-sQ7Fh5M,24
_6ViZ13mN9I,17
_6lGaYh71g4,19
_6uvQtccJss,26
_72fqgEevOo,22
_7985zBEM3o,22
_7QuvSK-A5E,26
_7z85ipjSwA,10
_804kr2rMrQ,10
_8VHAHoCUVY,20
_9YMpuLDnwo,26
_9krQvcXKO4,23
_9wK8hVvjAU,17
_ASpoeFRTZ0,27
_AghmSP95nI,24
_AsPY1bQx70,10
_BVAJ3PXZ1k,25
_BcYBFC6zfY,1
_C14eXiZQWo,24
_CFJ1u-DIBc,28
_CJN_ryETIY,24
_CZHqpIpN4k,24
_Ch5ClOB9AE,25
_DiGQRaaHvg,24
_EMxJMU1dCo,26
_EvMYEfF_hQ,24
_GPFA89Vilg,22
_GZlUextcAA,24
_GcsQuOGPPk,26
_I_D_8Z4sJE,10
_Ihg1_3-0os,10
_IoOJu2_FKE,28
_IuEg3xbDA0,24
_JVdoEIbKio,23
_JY-latu82Q,24
_JbpTEtGTz8,1
_Jc8hxt6kdU,20
_JhaVNJb3ag,15
_KBc4B5JFoQ,10
_KEN-cxmGw8,2
_LnZrXrdC00,28
_Lp5iMI8RWc,24
_NWs7ntMRBA,10
_OZJ03OBJj4,1
_Oht6ZNXx7I,24
_P3l2rwAaOs,24
_PgMjA4x3rE,23
_PvfiCuNfO0,26
_QWZvU7VCn8,24
_QufBstcsrc,22
_ROBzItOaOs,24
_SbotS1p4yg,24
_UjAxuSuLIc,27
_UlPkHa4POE,26
_UrDtPZHlqc,10
_X8XtZZYkNA,28
_XyBa8QsVQU,10
_YCGFLhrMkk,24
_YSVbM1saXM,10
_Ybm_ZNLu0w,27
__-22AJoFxY,10
__1SjDrSMik,22
__4c1JCHvaQ,26
__Wd-iOZQ6k,23
_akwfRuL4os,22
_bQbYmLAZ_k,20
_bzQ6sMFUb0,24
_cn12TCA4SY,10
_dhneCO4YEE,22
_fQtxKmgJC8,20
_fVUX6-7VKE,25
_f_LqAXzol0,24
_fjfo256p6s,10
_gRC4L6lNoc,20
_h9EEni5rks,24
_hMQe2U4c6w,10
_hTTvO50QTs,25
_iGAptGAweo,23
_iRBspjg2pw,24
_j7z_oPTvJM,24
_k02Waw4WXk,10
_kwsw07w8lU,26
_lUiJsnGXh8,1
_lu_Hgw60Ns,25
_mHSkHjInS4,1
_oZIbFolJTw,1
_odvYvbW9VM,23
_pP_C7HEy3g,28
_pxQcHAMi1E,27
_qQsPw4CqUI,10
_qSW96a2aKY,24
_r0cf42EUBw,22
_r9GPgvN8As,24
_rB36UGoP4Y,24
_rBaHuQi9gQ,26
_rPgJ_CgiZM,25
_rUCjWv0vwA,26
_s1M-rkDO8Q,24
_t0LX_Of33U,10
_tAUu9tNNIM,23
_ti2nJnJZnY,24
_uLpgrcLOZM,24
_v-hzc6blGI,25
_vrcsnkXCI8,26
_w58R1OGQFA,10
_wNZbgBPz1Q,1
_wS7seijyks,26
_wVB6pfWwnE,10
_wrEYqdTf98,24
_xwX82Y0Oro,24
_yJq9SeGLhg,26
_yThFcog0nA,26
_yiQHtBFYkg,10
_zCDvOsdL9Q,23
_zhR6d6LDzM,1
_zu53yAoTJE,10
a-4_6bThk2E,25
a0_QIfAT9tA,17
a1WEz02s0m0,17
a2Whkq4rClY,24
a2bjPDkFR40,24
a30K69hUJyo,24
a30wbmGT3R4,24
a33EuuqAP9U,26
a3Iaia_MYPc,15
a3Z3HAdHFdo,1
a49beT37Bc0,22
a6D9ksDanh0,26
a73YoV2uf6g,22
a7JQzSn8Ptg,24
a7NJ6Gek9v4,22
a8gzChJsvEo,1
a9B4AgwYG4E,22
a9esk9m9PqQ,20
a9i2wTxsxV0,1
aA6Z0x4rX30,24
aAG9G35ioT8,1
aB-UKwO367s,1
aBQDFQwfX2w,25
aBza5P5v2-I,17
aC2FsJECyDQ,24
aC5lxLCyyhQ,1
aCAhbjLKkt4,24
aCYf-NK3pxQ,10
aCddogeAHMY,22
aCoDqL1dK9c,26
aD5dCMBeySA,22
aDBMVKtcG2Q,10
aDl6SGTkomk,10
aE4XqQZLkek,24
aEM1Zelai1k,15
aEM2kOrrNJI,10
aFMUPcuSsJs,24
aFuA50H9uek,28
aGl-1nwahCA,23
aHKzU_rXdw8,10
aHR5vpQicqw,24
aHUmy5PvPjQ,10
aHjS9YBXzXU,28
aHsfKnrNCG4,10
aJ9XruZm_Hg,24
aJJcVyiZT0U,22
aJOTlE1K90k,10
aJqEx_t_9S8,24
aJrCQypP4a0,24
aLLgene7kJo,10
aLSG3178eD4,29
aLt_4e6MthU,24
aMGQgC5yV-o,10
aMQbRpxgFvs,28
aMcjxSThD54,25
aNpl8EsTR94,17
aNvRdg1lR7c,24
aO7yzmc3ykw,28
aP0izmLk-Q8,24
aPREg9rJGSE,17
aPrpWFl2eik,23
aQzai9oXb-g,26
aRXgvkpMZrI,22
aRsOBFhNjVM,24
aRz_XfwcVtU,10
aSKHH7Zqdjc,22
aSO1gltbg0o,17
aSWbndbyYeo,25
aT1gOazMMm8,24
aTgxG6LPh9w,23
aTvw9_dxBlk,25
aV2B1-Qhab0,20
aVamZUeeR88,22
aVpvVq_yZLM,25
aWS6Oa0kq2E,24
aXLS_WDIugk,24
aXPCtdRxnGY,17
aXWfL-1ieuE,28
aY-0uBIYYKk,28
aYnyMPc3LQ4,1
aZ7F1yRM5vg,15
aZUopuhqwCM,10
aZdkR_WhA5Q,23
a_iMlwkzwow,26
a_u7g5BlfiY,20
aaOB-ErYq6Y,28
aaSEdxiITJk,22
abGCYPCk294,24
acIRvVxB4go,26
acVAwLTe3lM,26
ad_higXixRA,24
adz_lnvL0qI,24
aeoeECXFksI,25
af6L1jBZGYA,23
afgvlR9WmIQ,10
agGa4wRid2A,17
agKDPntMv-E,17
agOq6iS4aVw,22
agUg8Fyv-1A,17
agmPDVtPEc8,17
ahAnbeyxlic,25
ahSKGi_21xg,23
ai_UWoM37dI,24
aixso4N2vhI,25
aj8mN_7Apcw,1
ajBJamgZ2nc,24
aj_8zEqGh0M,1
ajh-Gn-2wWo,25
akNs04ef_Co,26
akTosGXl8pI,24
akohTFyGu88,20
al0lGtRpO5M,10
al2l6YLt7cg,10
aliDVYH08pg,15
amtC28yfYCM,23
an6dsm86Kn4,19
anDIlMVgNwk,28
anjMMdSuFuE,23
ao7JzzfIqVE,24
aoY0J5jSbTM,24
ao_CJr7-NR4,25
aobdrJr6UaE,26
apJaKRqX9cI,23
apN4BMMKt2E,23
apRvFNM5Vps,17
aphpJi5jKrM,22
aq-phmpUJ_E,10
aqzPj4WjO94,26
ar8S6virCwM,27
arJ5h2TY3I4,24
arY6lepNdzU,20
arv7U6cfD40,23
asiRHYuOP08,10
asu37n6sEBY,10
atvJwwec_2A,26
au2n7VVGv_c,10
au3S8F08v54,10
au5hwGS4KRE,25
au8QGTiPhEw,10
aujUl3yt6nM,22
av4QVqEMWyk,24
avDL9JRcmgs,22
avnapsraeXM,22
aw-r_G7rfnU,23
axVvZrDz60k,24
ayOi5ZW-kgU,26
aydY1eiGjgs,24
azFsk42kb5E,24
azUbCdcAeFM,2
azVAxbETWmk,23
b-5c_Z3pUVk,24
b-ufhlIlfmA,17
b03U6BYF9L0,28
b191evqWAwE,17
b1BAq8T9kqY,26
b1Vi4YGMGkk,25
b2EOxGUuBWA,1
b2txBXQGjJ8,24
b33PN2NB2Do,25
b3KFfgoDzw8,25
b3ofgTrsXPI,22
b4vTZx_AtHk,26
b6fepBtNgVM,10
b7FxPsqfkOY,27
b7K_lbglfI4,10
b7rYRGbsMW0,25
b7zWwo9dbiU,28
b8GGWHGkx3Y,20
b9lb2x_OHOk,1
bAHAwesTLB4,22
bAfn2duIlN8,22
bAkEd8r7Nnw,24
bCznvAkpwWs,1
bDkmVRppq8I,24
bE89bMMO22I,25
bEWLOo12UAU,10
bFbOHqCpeFs,10
bGr7gouGzbg,17
bH8fQoYfZe8,24
bI31WqFDxNs,1
bJ-wMCV05EI,24
bJNnsAmNoUc,10
bJWDajO2SZE,24
bK0TEqDtkK4,20
bMfcrZYOAnE,28
bMrRN99DYKU,10
bNF9VJgfPS4,26
bNJOpnztYgg,24
bNcj9iR956M,23
bOBL980Xsg4,24
bOG0X1WvXVU,20
bOzOMmHlQ3o,23
bPJjU2Mpujs,24
bPNi_492aEQ,24
bPZFQ6i759g,28
bPj2fbz0ZgA,24
bR1d8l92Q8Q,10
bRkdzjzqepQ,23
bRlXatOvsZU,10
bS9zXmexXUQ,25
bSYNEkkuhoA,23
bS_Zr-Hu4Mw,26
bTE_EEuVRe0,24
bTfJa_Qb5T0,26
bU-vnDmxd1Q,24
bUMWiiOlee4,10
bUijOzaPfr8,22
bVMVxJJ7P8M,27
bVU-MmJZFFA,10
bV_3HQplzRw,1
bWL_MVbpGT0,10
bWNMZYe6bzw,24
bXYkU5u5pzg,17
bYXM3uz1bjM,10
bYpItS1jS3Y,23
b_aLROw98NA,25
b_lULj6v804,17
baj6llvgpWA,10
bazp-LVqlK8,24
bc5BnTYRgx8,22
bcHh116rcV0,23
bcPTiiiYDs8,27
bcZzK3m-LLo,24
be3BHwNi58A,25
beUCw1VH11U,1
beb8zCGMsbI,23
behWkJPCkLI,17
bg7RjxsghNY,10
bgV4A0GGBnQ,17
bhqH6tTr_Lk,24
bi1wcqsFoCs,24
bi9NkBZ1qe4,20
biIRlcQqmOc,1
bij-JjzCa7o,27
bjG8nKYCEBQ,17
bkwLxcfcKTY,26
blgS56pESPk,17
bnfwClgheF0,28
bo7cX6kCM2A,24
bo8OYPYRTIY,23
bozom9kH9pU,10
bqFjyo7I8fY,10
bqIVwa9VFDM,27
bqPARIKHbN8,24
bqgVB6Vl-lI,24
btE8mDfEF34,17
bu0m_UdtoaU,1
buBEYGmiAJc,1
buUazE5BR38,10
bvBNvAMeovw,24
bvf5DlhvJJE,24
bvh_H0LsXpk,23
bw5bbpxkBQQ,23
bw_ob5GFi6I,10
bweX9_u7S0Y,17
bwi9BNyKTcU,17
bwlEaGiO9Zw,23
bxDX-nywiTc,24
bxeHBBf21UY,17
byBCkV_j-As,26
bye513KciIk,24
bzuXvmsufoM,24
bzzk0R14HD4,17
c-3JxzN2u34,25
c0bsKc4tiuY,22
c0mbyMWd0Q8,25
c1cvDqM_CMg,10
c1npkEoEtos,22
c24xTGTaTNI,22
c2rEwAWHP7s,26
c3BTGJgd8Wo,24
c47kn_Y4y8A,28
c5E9Rns3HOo,22
c5_LROaHGtw,10
c7cYON3uVZo,24
c7gO55FhKUQ,10
c835XURBeLQ,24
c84hT_DseRg,10
c8DogLWrs90,26
c8W-auqg024,27
c8ngetsBSGk,24
c9m52-psUmw,24
cAamrkLjIuM,24
cAqmb-Pz4iM,17
cBVTghAXTMw,28
cDZfh5IjGv8,28
cDjYY7nW7cY,15
cFeDbPWPyJM,17
cH4E_t3m3xM,10
cHB_s970Uyw,24
cI5RYgvPHLU,1
cIQKKzZtWwQ,10
cIkEjFiUqwU,25
cIriwVhRPVA,10
cJ1zhq3yNBM,24
cJHA4lLp32M,24
cJzOUbYrQiY,10
cKIXdtntMac,24
cKbl19xeSIQ,10
cL5oCP0VIEI,20
cM7HHCI1EPc,20
cMD63TwzB1o,10
cMtHByGJ8Ao,23
cN26ESa3IQk,24
cNrfQm9yG5o,10
cON3fiEm3Lc,24
cOZa0SpqANg,26
cOaRPJQXFG4,10
cOc3tsFWoRs,24
cPSpmSXNy_A,10
cQ54GDm1eL0,22
cQp_C_Zrc3U,24
cQtYcpRGGIY,26
cRTwgPj0qx4,23
cSFfxxVYpxk,26
cSp1dM2Vj48,24
cUMQfRrqOs8,26
cUa93K56cc0,26
cUtYh_ZUjqc,24
cVdnrt6HCh0,17
cVx9EFK3DWE,1
cW5ueE2vUm0,10
cWGWYAhLuAQ,24
cWHAsCWry8s,22
cWy8jWXhdnA,24
cX-X_UFUyYE,15
cXOZLskXCog,26
cY-7vOEC7Bc,23
cY-fuk44Lu8,25
cYkDfWdlLak,23
cYw-oyJ7AEY,10
cYxzLGk2NcY,23
cZAryCaRE3k,24
cZF20bAAFtM,10
cZV6ebHoJ08,23
cZYNADOHhVY,27
cZxOvNxbi7U,27
c_KdAO6MqiM,27
ca3eYxZedD4,20
caCdf94Blfw,1
caIFNg_JRL4,1
caN18WcW5XU,10
ccQJq3gGt4o,10
cccyOn99s4Y,24
cclI_B8TYdg,25
cdO78z5_jhQ,26
ceXPzJ0fZNs,23
ceyU5UBumLU,22
cgIbzjjbdw8,24
cgYHbIEZWW8,25
chFKDaZns6w,24
chjObfl72xQ,23
ciYXvWbyl00,22
ciaSosapI5Q,28
cik0lYDZa7c,17
ck2ClsAoN8w,22
ckS1F3mJzb0,24
clIvdBfCHOE,22
clT-XYIceIc,17
clvljBUYduE,24
cm1_NPyNRvw,24
cmc8q2dcIMs,10
cmoknv58jjE,22
cntsqw7XOF0,10
coOKvrsmQiI,24
cokpaG9SyiE,20
colIbxVLUrA,24
cosN6ilQ5u0,26
cpB-tg6eK3k,17
cpGA0azFdCs,10
cpvoCLX8agc,17
cq6wjjN73Q0,22
cqHZTqr8u-s,17
cr6H8ACWp4E,24
crjugtkXZN4,10
csCCdQLqcVY,24
ctBVhyZxXYY,24
ctmgkGEOKI4,25
ctx4YBEdOxo,28
cv8VhlIw6Qc,25
cxMvzK2OQTw,23
cy9W-ZywVPc,1
cyhU06cXfeU,26
cytyAgu9-bA,24
czBa9nbvGNA,23
czX0j3L2ZzQ,25
d-73-Cr0tQs,17
d-HPZL6AU64,22
d-NCySETRIc,24
d1D1SJ-KqaQ,10
d1hs-JI_yBE,17
d2TrEsA3nzg,10
d2sJNee7FQ4,24
d380meD0W0M,24
d3PMBPw74cc,24
d3h_uD-5d7A,26
d4KL7vqhpWA,24
d4a9KApRUks,17
d54e3kcTlHM,10
d6awT91VKUw,24
d6hso-SroWE,17
d6mBbyb-vIA,24
d72Ru3y4YJA,17
d7E3F0Vt2rE,24
d7gOtEwaJzw,10
d8GHT9nK66Y,10
d8RW-WSpAhQ,22
d99_h30swtM,27
